,player_name,age,player_height,player_weight,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,salary_cap,africa,asia,australia_oceania,europe,north_america,south_america,ATL,BKN,BOS,CHA,CHI,CLE,DAL,DEN,DET,GSW,HOU,IND,LAC,LAL,MEM,MIA,MIL,MIN,NOP,NYK,OKC,ORL,PHI,PHX,POR,SAC,SAS,TOR,UTA,WAS,experience,salary
6796,Damian Jones,25.0,210.82,111.13004,1,30,55,5.6,3.7,0.6,-12.6,0.08,0.153,0.113,0.7120000000000001,0.057,2020,123384194,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2305057.0
6798,D.J. Wilson,24.0,208.28,104.779752,1,17,37,3.6,2.5,0.7,-6.3,0.031,0.181,0.175,0.475,0.104,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2961120.0
6799,D.J. Augustin,32.0,180.34,83.007336,1,9,57,10.5,2.1,4.6,1.5,0.015,0.067,0.184,0.5539999999999999,0.281,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,7250000.0
6800,D'Angelo Russell,24.0,193.04,87.543256,1,2,45,23.1,3.9,6.3,-8.1,0.011,0.107,0.305,0.556,0.327,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,27285000.0
6802,Courtney Lee,34.0,195.58,97.52228,1,22,24,4.5,1.3,0.5,6.7,0.019,0.07,0.1159999999999999,0.629,0.044,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12759670.0
6803,Cory Joseph,28.0,190.5,90.7184,1,29,72,6.4,2.6,3.5,-0.3,0.024,0.0819999999999999,0.127,0.517,0.1989999999999999,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,12000000.0
6804,Corey Brewer,34.0,205.74,85.275296,1,7,5,1.0,1.6,0.4,11.2,0.061,0.2,0.085,0.47,0.063,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,289803.0
6806,Evan Turner,31.0,198.12,99.79024,1,2,19,3.3,2.0,2.0,-11.4,0.0279999999999999,0.107,0.154,0.424,0.235,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,18606557.0
6808,Darius Garland,20.0,185.42,87.089664,1,5,59,12.3,1.9,3.9,-8.7,0.0139999999999999,0.046,0.201,0.498,0.182,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6400920.0
6809,Denzel Valentine,26.0,193.04,99.79024,1,14,36,6.8,2.1,1.2,-5.0,0.016,0.138,0.2289999999999999,0.511,0.147,2020,123384194,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3377569.0
6812,Delon Wright,28.0,195.58,83.91452,1,20,73,6.9,3.8,3.3,1.7,0.04,0.124,0.14,0.5539999999999999,0.215,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9473684.0
6813,Dejounte Murray,23.0,193.04,81.64656,1,29,66,10.9,5.8,4.1,-4.2,0.04,0.184,0.207,0.524,0.2319999999999999,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2321735.0
6814,Deandre Ayton,21.0,210.82,113.398,1,1,38,18.2,11.5,1.9,4.0,0.12,0.225,0.231,0.568,0.091,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9562920.0
6815,Dean Wade,23.0,205.74,103.418976,3,61,12,1.7,1.6,0.2,-6.5,0.038,0.213,0.091,0.7440000000000001,0.039,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375000.0
6816,DeMarre Carroll,33.0,198.12,97.52228,1,27,24,3.6,2.3,1.0,0.0,0.042,0.138,0.148,0.515,0.1159999999999999,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,811447.0
6817,DeMar DeRozan,30.0,198.12,99.79024,1,9,68,22.1,5.5,5.6,-1.8,0.019,0.139,0.262,0.603,0.261,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,27739975.0
6818,DeAndre' Bembry,25.0,195.58,95.25432,1,21,43,5.8,3.5,1.9,-11.8,0.034,0.123,0.1369999999999999,0.5,0.13,2020,123384194,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2603982.0
6819,DeAndre Jordan,31.0,210.82,120.20188,2,35,56,8.3,10.0,1.9,-1.8,0.105,0.293,0.136,0.682,0.132,2020,123384194,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9881598.0
6820,De'Anthony Melton,22.0,187.96,90.7184,2,46,60,7.6,3.7,2.9,5.1,0.035,0.1369999999999999,0.185,0.501,0.196,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1416852.0
6821,De'Andre Hunter,22.0,200.66,102.0582,1,4,63,12.3,4.5,1.8,-5.5,0.021,0.1159999999999999,0.173,0.521,0.079,2020,123384194,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7068360.0
6822,De'Aaron Fox,22.0,190.5,83.91452,1,5,51,21.1,3.8,6.8,-4.0,0.021,0.099,0.29,0.5579999999999999,0.336,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6392760.0
6824,David Nwaba,27.0,195.58,99.336648,3,61,20,5.2,2.3,0.4,7.2,0.027,0.109,0.139,0.627,0.046,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,903111.0
6826,Darius Bazley,20.0,203.2,94.347136,1,23,61,5.6,4.0,0.7,-3.2,0.025,0.172,0.146,0.497,0.054,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2284800.0
6827,LeBron James,35.0,205.74,113.398,1,1,67,25.3,7.8,10.2,8.5,0.0279999999999999,0.191,0.308,0.5770000000000001,0.477,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37436858.0
6828,Michael Kidd-Gilchrist,26.0,198.12,105.233344,1,2,25,2.4,2.7,0.6,4.2,0.045,0.1689999999999999,0.134,0.416,0.077,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,810763.0
6829,Lonzo Ball,22.0,198.12,86.18248,1,2,63,11.8,6.1,7.0,-0.7,0.032,0.142,0.181,0.517,0.292,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8719320.0
6830,Stephen Curry,32.0,190.5,83.91452,1,7,5,20.8,5.2,6.6,-15.3,0.023,0.162,0.286,0.557,0.355,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40231758.0
6831,Sterling Brown,25.0,195.58,99.336648,2,46,52,5.1,3.5,1.0,2.4,0.037,0.168,0.162,0.486,0.094,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1618520.0
6832,Steven Adams,26.0,210.82,120.20188,1,12,63,10.9,9.3,2.3,4.4,0.128,0.214,0.168,0.604,0.128,2020,123384194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,25842697.0
6833,Svi Mykhailiuk,23.0,200.66,92.98636,2,47,56,9.0,1.9,1.9,-0.6,0.013,0.071,0.165,0.578,0.12,2020,123384194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1416852.0
6834,T.J. Leaf,23.0,208.28,100.697424,1,18,28,3.0,2.5,0.3,0.2,0.094,0.174,0.18,0.451,0.057,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2813280.0
6835,T.J. McConnell,28.0,185.42,86.18248,0,61,71,6.5,2.7,5.0,1.1,0.0279999999999999,0.107,0.1669999999999999,0.54,0.354,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3500000.0
6836,T.J. Warren,26.0,203.2,99.79024,1,14,67,19.8,4.2,1.5,2.7,0.031,0.092,0.2289999999999999,0.61,0.072,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10810000.0
6838,Taj Gibson,35.0,205.74,105.233344,1,26,62,6.1,4.3,0.8,-12.5,0.098,0.158,0.145,0.61,0.077,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,9800000.0
6839,Talen Horton-Tucker,19.0,193.04,106.140528,2,46,6,5.7,1.2,1.0,-9.5,0.022,0.0559999999999999,0.18,0.535,0.107,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,898310.0
6841,Taurean Prince,26.0,200.66,98.883056,1,12,64,12.1,6.0,1.8,1.3,0.024,0.162,0.2,0.497,0.09,2020,123384194,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3481986.0
6842,Terance Mann,23.0,195.58,97.52228,2,48,41,2.4,1.3,1.3,0.1,0.026,0.1119999999999999,0.123,0.545,0.209,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000.0
6843,Terence Davis,23.0,193.04,91.171992,3,61,72,7.5,3.3,1.6,7.9,0.039,0.1369999999999999,0.181,0.588,0.14,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,898310.0
6844,Terrance Ferguson,22.0,198.12,86.18248,1,21,56,3.9,1.3,0.9,-4.0,0.019,0.039,0.092,0.481,0.055,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2475840.0
6845,Terrence Ross,29.0,198.12,93.439952,1,8,69,14.7,3.2,1.2,-2.5,0.006,0.108,0.216,0.5479999999999999,0.072,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,12500000.0
6846,Terry Rozier,26.0,185.42,86.18248,1,16,63,18.0,4.4,4.1,-9.0,0.022,0.107,0.2319999999999999,0.5529999999999999,0.209,2020,123384194,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19894737.0
6847,Thabo Sefolosha,36.0,198.12,97.52228,1,13,41,2.2,2.3,0.6,3.9,0.043,0.152,0.1,0.487,0.074,2020,123384194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2564753.0
6848,Thaddeus Young,32.0,203.2,106.59412,1,12,64,10.3,4.9,1.8,-6.2,0.054,0.145,0.192,0.521,0.113,2020,123384194,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12900000.0
6849,Thanasis Antetokounmpo,27.0,198.12,99.336648,2,51,20,2.8,1.2,0.8,-6.8,0.085,0.081,0.2019999999999999,0.496,0.174,2020,123384194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1445697.0
6850,Theo Pinson,24.0,195.58,96.161504,3,61,33,3.6,1.6,1.7,-4.6,0.024,0.1009999999999999,0.218,0.37,0.24,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1445697.0
6851,Stanton Kidd,28.0,198.12,97.975872,3,61,4,0.0,0.8,0.3,2.3,0.0,0.158,0.139,0.0,0.1,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,250000.0
6852,Thomas Bryant,22.0,208.28,112.490816,2,42,46,13.2,7.2,1.8,-6.6,0.081,0.198,0.185,0.649,0.107,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8000000.0
6853,Stanley Johnson,24.0,198.12,109.769264,1,8,25,2.4,1.5,0.8,4.8,0.0409999999999999,0.165,0.214,0.4539999999999999,0.2,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3623000.0
6854,Solomon Hill,29.0,198.12,102.511792,1,23,59,5.5,2.8,1.8,-2.1,0.026,0.118,0.135,0.535,0.124,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12758781.0
6855,Romeo Langford,20.0,193.04,97.975872,1,14,32,2.5,1.3,0.4,8.9,0.038,0.065,0.113,0.434,0.045,2020,123384194,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3458400.0
6856,Rondae Hollis-Jefferson,25.0,198.12,98.429464,1,23,60,7.0,4.7,1.8,4.2,0.089,0.143,0.1639999999999999,0.5329999999999999,0.141,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2500000.0
6857,Royce O'Neale,27.0,193.04,102.511792,3,61,71,6.3,5.5,2.5,5.2,0.0139999999999999,0.165,0.095,0.578,0.1159999999999999,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1618520.0
6858,Rudy Gay,33.0,203.2,113.398,1,8,67,10.8,5.4,1.7,0.2,0.04,0.1939999999999999,0.211,0.5529999999999999,0.1159999999999999,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,14000000.0
6859,Rudy Gobert,28.0,215.9,117.026736,1,27,68,15.1,13.5,1.5,6.2,0.104,0.276,0.162,0.6990000000000001,0.065,2020,123384194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,25008427.0
6860,Rui Hachimura,22.0,203.2,104.32616,1,9,48,13.5,6.1,1.8,-8.2,0.051,0.155,0.1889999999999999,0.535,0.088,2020,123384194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4469160.0
6861,Russell Westbrook,31.0,190.5,90.7184,1,4,57,27.2,7.9,7.0,3.1,0.044,0.157,0.33,0.536,0.34,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38506482.0
6862,Ryan Anderson,32.0,205.74,108.86208,1,21,2,2.5,3.5,1.0,21.2,0.0,0.467,0.242,0.357,0.1669999999999999,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,500000.0
6863,Ryan Arcidiacono,26.0,190.5,88.45044,3,61,58,4.5,1.9,1.7,-4.0,0.019,0.098,0.121,0.551,0.143,2020,123384194,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3000000.0
6865,Sekou Doumbouya,19.0,203.2,104.32616,1,15,38,6.4,3.1,0.5,-10.8,0.026,0.1369999999999999,0.1639999999999999,0.474,0.037,2020,123384194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3285120.0
6866,Semi Ojeleye,25.0,198.12,108.86208,2,37,69,3.4,2.1,0.5,-1.5,0.024,0.109,0.094,0.562,0.051,2020,123384194,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1618520.0
6867,Serge Ibaka,30.0,213.36,106.59412,1,24,55,15.4,8.2,1.4,3.1,0.075,0.205,0.236,0.583,0.086,2020,123384194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,23271604.0
6868,Seth Curry,29.0,187.96,83.91452,3,61,64,12.4,2.3,1.9,3.4,0.016,0.07,0.176,0.643,0.1169999999999999,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7461380.0
6869,Shabazz Napier,28.0,182.88,79.3786,1,24,56,10.3,2.8,4.7,-3.6,0.018,0.1,0.1969999999999999,0.552,0.295,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1845301.0
6870,Shai Gilgeous-Alexander,21.0,195.58,81.64656,1,11,70,19.0,5.9,3.3,3.5,0.02,0.146,0.235,0.568,0.148,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3952920.0
6871,Shake Milton,23.0,195.58,92.98636,2,54,40,9.4,2.2,2.6,0.1,0.018,0.093,0.186,0.617,0.182,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1445697.0
6873,Shaquille Harrison,26.0,200.66,86.18248,3,61,43,4.9,2.0,1.1,6.8,0.042,0.139,0.176,0.5589999999999999,0.147,2020,123384194,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,898310.0
6874,Sindarius Thornwell,25.0,193.04,97.52228,2,48,2,8.0,2.0,2.0,-7.4,0.0,0.133,0.176,0.627,0.143,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,183115.0
6876,Spencer Dinwiddie,27.0,195.58,97.52228,2,38,64,20.6,3.5,6.8,1.1,0.015,0.085,0.287,0.541,0.344,2020,123384194,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10605600.0
6877,Thon Maker,23.0,213.36,100.243832,1,10,60,4.7,2.8,0.7,-8.0,0.069,0.152,0.16,0.5820000000000001,0.088,2020,123384194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3569643.0
6878,Tim Frazier,29.0,182.88,77.11064,3,61,27,3.6,1.2,3.4,-6.9,0.024,0.071,0.171,0.4639999999999999,0.391,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1882867.0
6880,Vincent Poirier,26.0,213.36,106.59412,3,61,22,1.9,2.0,0.4,-6.5,0.09,0.195,0.141,0.525,0.088,2020,123384194,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505793.0
6882,Wayne Ellington,32.0,193.04,93.893544,1,28,36,5.1,1.8,1.2,-3.1,0.0069999999999999,0.104,0.146,0.509,0.1169999999999999,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,8000000.0
6884,Wenyen Gabriel,23.0,205.74,92.98636,3,61,30,2.1,1.7,0.3,-7.2,0.08,0.148,0.124,0.546,0.046,2020,123384194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1445697.0
6885,Wes Iwundu,25.0,198.12,88.45044,2,33,52,5.8,2.5,1.2,-0.5,0.023,0.109,0.134,0.544,0.089,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1618520.0
6886,Wesley Matthews,33.0,193.04,99.79024,3,61,67,7.4,2.5,1.4,12.2,0.013,0.073,0.123,0.547,0.07,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2564753.0
6887,Will Barton,29.0,195.58,82.10015200000001,2,40,58,15.1,6.3,3.7,5.8,0.04,0.147,0.1969999999999999,0.5489999999999999,0.157,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12776786.0
6889,Willie Cauley-Stein,26.0,213.36,108.86208,1,6,54,7.2,5.8,1.3,-5.5,0.072,0.2019999999999999,0.144,0.589,0.098,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2177483.0
6891,Wilson Chandler,33.0,203.2,106.59412,1,23,35,5.9,4.1,1.1,-6.4,0.0139999999999999,0.1639999999999999,0.128,0.531,0.08,2020,123384194,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2564753.0
6892,Yogi Ferrell,27.0,182.88,80.73937600000001,3,61,50,4.4,1.0,1.4,-1.8,0.011,0.085,0.185,0.528,0.196,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3150000.0
6894,Zach Collins,22.0,210.82,113.398,1,10,11,7.0,6.3,1.5,6.5,0.095,0.149,0.126,0.5379999999999999,0.067,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4240200.0
6895,Zach LaVine,25.0,198.12,90.7184,1,13,60,25.5,4.8,4.2,-4.4,0.019,0.125,0.312,0.568,0.218,2020,123384194,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19500000.0
6897,Zhaire Smith,21.0,190.5,92.98636,1,16,7,1.1,0.3,0.3,-12.3,0.0,0.08,0.165,0.313,0.083,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3058800.0
6898,Zion Williamson,19.0,198.12,128.820128,1,1,24,22.5,6.3,2.1,5.1,0.092,0.114,0.291,0.616,0.119,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9757440.0
6901,Vince Carter,43.0,198.12,99.79024,1,5,60,5.0,2.1,0.8,-8.1,0.019,0.114,0.163,0.47,0.081,2020,123384194,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2564753.0
6902,Victor Oladipo,28.0,193.04,96.615096,1,2,19,14.5,3.9,2.9,-1.1,0.017,0.1159999999999999,0.259,0.506,0.159,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21000000.0
6904,Udonis Haslem,40.0,203.2,106.59412,3,61,4,3.0,4.0,0.3,-20.2,0.02,0.349,0.147,0.47,0.048,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2564753.0
6906,Tobias Harris,27.0,203.2,102.511792,1,19,72,19.6,6.9,3.2,3.1,0.027,0.172,0.236,0.556,0.145,2020,123384194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,32742000.0
